tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
1199.00;-155367906#0_0;139.94;13.74;957.00;-0.80;-79707617_0;5.10;0.00;tripinfo_veh801 routing_veh801;242.00;veh801;1;2763.81;35.87;passenger;;0
1199.00;113811611#5_0;107.12;12.76;960.00;-0.19;-4796167#3_0;5.10;0.00;tripinfo_veh803 routing_veh803;239.00;veh803;1;2105.36;74.22;passenger;;35
1200.00;4375201#16_1;39.85;10.30;892.00;-0.03;27927925_0;12.10;0.00;tripinfo_bus373 routing_bus373;308.00;bus373;3;2886.49;116.54;bus;;40
1203.00;200574632#0_0;13.79;11.82;962.00;-0.58;-285717959#0_1;5.10;0.00;tripinfo_veh805 routing_veh805;241.00;veh805;1;1938.99;76.68;passenger;;46
1207.00;4721530#4_1;52.43;21.14;945.00;-0.84;-4794977_0;5.10;0.00;tripinfo_veh791 routing_veh791;262.00;veh791;1;2600.78;110.91;passenger;;52
1210.00;-155366802_1;50.64;13.37;852.00;-0.57;370552714_1;5.10;0.00;tripinfo_veh713 routing_veh713;358.00;veh713;1;3717.45;88.38;passenger;;37
1221.00;155366778_0;305.73;13.16;920.00;-0.73;-4795856_0;5.10;0.00;tripinfo_veh770 routing_veh770;301.00;veh770;1;3076.18;79.93;passenger;;43
1223.00;172179030_0;90.81;13.79;970.00;-0.95;79824262#0_0;5.10;0.00;tripinfo_veh812 routing_veh812;253.00;veh812;3;2448.09;78.59;passenger;;45
1224.00;28004047#1_0;17.81;13.17;954.00;-0.21;79716217#0_0;12.10;0.00;tripinfo_bus399 routing_bus399;270.00;bus399;4;2805.90;61.47;bus;;0
1224.00;-253152096#11_0;45.86;12.69;984.00;1.09;783674#4_0;3.57;0.00;tripinfo_veh822 routing_veh822;240.00;veh822;1;1540.81;129.24;passenger;;97
1226.00;4575267_1;67.11;13.12;986.00;-0.50;4796156#1_0;5.10;0.00;tripinfo_veh825 routing_veh825;240.00;veh825;2;2430.70;39.39;passenger;;0
1231.00;168605805#4_0;147.77;12.92;926.00;-0.71;-4375201#13_0;5.10;0.00;tripinfo_veh775 routing_veh775;305.00;veh775;1;3355.35;55.64;passenger;;0
1231.00;4350887#3_0;27.38;8.71;947.00;-0.04;-28008178_1;12.10;0.00;tripinfo_bus396 routing_bus396;284.00;bus396;3;2582.12;91.76;bus;;16
1238.00;-4579079#3_0;116.18;13.32;991.00;-0.28;-86326097#1_1;5.10;0.00;tripinfo_veh829 routing_veh829;247.00;veh829;1;3254.30;34.72;passenger;;0
1239.00;281161278_0;2.15;0.87;985.00;-0.30;-332193350#2_1;12.10;0.00;tripinfo_bus412 routing_bus412;254.00;bus412;2;2415.52;56.19;bus;;3
1239.00;154533143#5_0;40.29;13.12;766.00;1.91;4375201#0_1;5.10;0.00;tripinfo_veh639 routing_veh639;473.00;veh639;1;4989.04;138.41;passenger;;62
1243.00;4794976_0;75.00;12.59;927.00;-0.90;-28006143#4_0;12.10;0.00;tripinfo_bus388 routing_bus388;316.00;bus388;11;3196.68;91.39;bus;;19
1248.00;-258884958_0;9.03;5.49;999.00;-0.65;-4469143#3_0;12.10;0.00;tripinfo_bus418 routing_bus418;249.00;bus418;3;2694.56;68.32;bus;;17
1252.00;281169686#0_0;26.38;2.48;896.00;-0.82;28008171_0;12.10;0.00;tripinfo_bus375 routing_bus375;356.00;bus375;4;3042.64;124.00;bus;;23
